strain	date	country	state	division	host	lineage	authors	journal	title	url	latitude	longitude
W535	2009-09-08	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.913	-117.222
W536	2009-09-30	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.913	-117.224
W537	2009-10-22	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.805	-117.179
W538	2014-07-14	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.741	-117.125
W539	2014-08-13	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.797	-117.02
W540	2014-09-23	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.803	-117.008
W541	2014-09-29	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.775	-117.205
W543	2014-11-10	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.795	-117.031
W545	2014-11-17	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.029	-117.084
W546	2014-12-18	USA	CA	CA/San_Diego	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	32.84	-117.101
W547	2014-12-18	USA	CA	CA/San_Diego	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	32.797	-117.018
W548	2014-12-16	USA	CA	CA/San_Diego	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	32.736	-117.081
W549	2015-04-16	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.835	-117.153
W550	2015-04-28	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.84	-117.229
W551	2015-05-11	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.721	-117.036
W552	2015-06-05	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.736	-117.149
W553	2015-07-02	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.948	-117.218
W554	2015-07-02	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.729	-117.096
W555	2015-07-09	USA	CA	CA/San_Diego	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	32.983	-117.094
W556	2015-07-21	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.927	-117.136
W557	2015-07-28	USA	CA	CA/San_Diego	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	32.728	-117.247
W558	2015-08-03	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.972	-117.167
W559	2015-08-04	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.828	-117.097
W560	2015-08-17	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.795	-117.083
W561	2015-08-19	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.908	-117.187
W562	2015-08-24	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.701	-117.135
W563	2015-08-25	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.824	-117.186
W564	2015-09-01	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.796	-117.225
W565	2015-09-03	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.749	-117.159
W566	2015-09-08	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.904	-117.092
W567	2015-09-10	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.897	-117.242
W568	2015-09-10	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.8	-117.031
W569	2015-09-22	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.756	-117.064
W570	2015-09-22	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.729	-117.226
W571	2015-09-22	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.766	-117.194
W572	2015-09-28	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	33.014	-117.116
W573	2015-10-01	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.837	-117.086
W574	2015-10-02	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.795	-117.165
W575	2015-10-06	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.668	-117.058
W576	2015-10-07	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.757	-117.123
W577	2015-10-10	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	33.023	-117.059
W578	2015-10-16	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.834	-117.226
W579	2015-11-02	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.747	-117.212
W580	2015-11-16	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.741	-117.241
W581	2015-11-17	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	33.029	-117.085
W584	2016-02-27	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.946	-117.245
W585	2016-02-28	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.946	-117.245
W586	2016-03-16	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.147	-117.054
W590	2017-06-09	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.235	-117.216
W591	2017-07-06	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.814	-117.045
W592	2017-08-04	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.552	-116.936
W593	2017-08-15	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.094	-117.001
W594	2017-08-24	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.03	-117.084
W628	2004-07-23	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.384	-121.261
W629	2004-07-23	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.341	-121.247
W630	2004-08-06	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.388	-121.247
W631	2004-08-11	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.44	-121.5
W632	2004-08-13	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.694	-122.046
W633	2004-09-17	USA	CA	CA/Sacramento	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.733	-121.493
W634	2004-10-08	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.44	-121.5
W635	2005-07-12	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.708	-121.293
W637	2005-07-30	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.455	-121.175
W638	2005-08-05	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.44	-121.5
W639	2005-08-20	USA	CA	CA/Sacramento	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.714	-121.279
W640	2005-09-07	USA	CA	CA/Solano	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.52	-121.757
W642	2006-07-21	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.69	-121.781
W643	2006-07-26	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.513	-121.517
W644	2006-07-26	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.797	-121.882
W645	2006-07-26	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.69	-121.781
W646	2006-08-01	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.273	-121.326
W647	2006-08-10	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.729	-121.497
W649	2007-07-06	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.448	-121.198
W650	2007-07-13	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.423	-121.208
W651	2007-07-28	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.661	-121.447
W653	2007-07-31	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.797	-121.882
W654	2007-08-01	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.606	-121.36
W655	2007-08-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.371	-121.495
W657	2008-07-24	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.707	-121.53
W658	2008-07-25	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.465	-121.341
W659	2008-08-12	USA	CA	CA/Sacramento	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.51	-121.354
W660	2008-08-13	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.562	-121.452
W661	2008-08-19	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.714	-121.373
W663	2009-07-09	USA	CA	CA/Sacramento	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.107	-121.65
W665	2009-08-13	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.394	-121.44
W666	2009-08-18	USA	CA	CA/Yolo	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.61	-121.712
W667	2009-08-20	USA	CA	CA/Sacramento	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.251	-121.276
W668	2009-08-20	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.377	-121.216
W669	2009-09-09	USA	CA	CA/Sacramento	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.426	-121.383
W670	2010-07-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.46	-121.358
W671	2010-07-13	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.46	-121.358
W673	2010-07-24	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.46	-121.325
W674	2010-09-28	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.54	-121.685
W675	2010-10-05	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.51	-121.354
W676	2010-10-13	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.441	-121.425
W677	2011-07-22	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.385	-121.224
W678	2011-08-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.393	-121.169
W679	2011-08-18	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.455	-121.421
W680	2011-08-25	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.427	-121.499
W682	2011-09-08	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.385	-121.219
W683	2011-09-23	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.626	-121.332
W684	2012-06-07	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.487	-121.261
W685	2012-06-14	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.46	-121.325
W686	2012-06-21	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.542	-121.377
W687	2012-07-03	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.445	-121.583
W688	2012-07-12	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.466	-121.38
W689	2012-07-31	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.431	-121.325
W690	2012-08-24	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.674	-121.32
W691	2013-06-21	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.716	-121.302
W693	2013-07-16	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.795	-121.877
W694	2013-07-19	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.276	-121.412
W695	2013-07-23	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.681	-121.868
W697	2013-08-23	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.288	-121.22
W698	2014-06-24	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.441	-121.425
W699	2014-07-01	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.478	-121.384
W701	2014-07-10	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.385	-121.219
W702	2014-07-24	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.448	-121.198
W703	2014-07-24	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.619	-121.83
W704	2014-07-31	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.568	-121.321
W705	2015-07-07	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.418	-121.481
W706	2015-07-16	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.619	-121.83
W707	2015-07-28	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.664	-121.764
W708	2015-07-31	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.896	-121.976
W709	2015-08-06	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.885	-121.969
W710	2015-08-20	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.808	-121.822
W711	2015-09-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.444	-121.293
W712	2016-06-14	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.675	-121.241
W713	2016-06-28	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.397	-121.375
W714	2016-07-12	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.571	-121.751
W715	2016-07-26	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.51	-121.354
W716	2016-07-29	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.698	-121.621
W717	2016-08-05	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.61	-121.712
W718	2016-08-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.423	-121.214
W720	2017-08-01	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.51	-121.354
W721	2017-08-03	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.334	-121.444
W722	2017-08-08	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.551	-121.689
W723	2017-08-22	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.489	-121.395
W724	2017-09-06	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.361	-121.414
W725	2017-09-12	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.543	-121.55
W726	2017-09-12	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.543	-121.55
W727	2010-07-02	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.43	-121.313
W728	2010-07-09	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.702	-121.341
W730	2010-08-02	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.631	-121.336
W731	2010-09-12	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.584	-121.449
W732	2010-09-17	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.419	-121.379
W733	2010-09-22	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.575	-121.478
W734	2011-08-18	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.42	-121.375
W735	2011-08-20	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.426	-121.326
W736	2011-08-24	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.418	-121.388
W737	2011-08-23	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.284	-121.292
W738	2011-08-29	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.571	-121.498
W739	2011-09-02	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.431	-121.328
W740	2011-09-06	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.42	-121.426
W741	2012-05-28	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.429	-121.374
W742	2012-06-07	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.459	-121.32
W743	2012-06-13	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.407	-121.377
W744	2012-06-15	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.544	-121.357
W745	2012-06-23	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.384	-121.26
W746	2012-06-28	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.436	-121.377
W747	2012-07-02	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.605	-121.394
W748	2013-05-31	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.394	-121.263
W749	2013-07-02	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.501	-121.51
W751	2013-07-24	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.688	-121.207
W752	2013-07-30	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.561	-121.495
W754	2013-09-18	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.606	-121.36
W755	2014-06-15	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.592	-121.354
W756	2014-07-10	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.431	-121.329
W757	2014-08-12	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.438	-121.293
W758	2014-09-04	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.701	-121.291
W759	2014-09-07	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.649	-121.255
W760	2014-09-11	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.64	-121.29
W762	2015-06-11	USA	CA	CA/Yolo	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.563	-121.769
W763	2015-07-12	USA	CA	CA/Yolo	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.544	-121.797
W765	2015-08-06	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.442	-121.369
W767	2015-09-24	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.546	-121.224
W768	2015-10-04	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.588	-121.393
W769	2016-05-19	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.564	-121.363
W770	2016-06-15	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.644	-121.324
W771	2016-06-20	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.578	-121.385
W772	2016-06-22	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.653	-121.218
W773	2016-06-30	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.543	-121.366
W774	2016-07-10	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.553	-121.347
W775	2016-07-28	USA	CA	CA/Yolo	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.669	-121.771
W776	2017-05-23	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.55	-121.369
W777	2017-06-07	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.553	-121.37
W778	2017-06-29	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.609	-121.39
W779	2017-07-05	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.567	-121.4
W780	2017-08-03	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.594	-121.275
W781	2017-09-08	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.306	-121.403
W782	2017-09-17	USA	CA	CA/Yolo	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.557	-121.79
W783	2004-09-07	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.422	-121.38
W784	2004-08-30	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.577	-121.299
W785	2004-08-12	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.422	-121.202
W786	2004-08-26	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.459	-121.312
W787	2005-06-21	USA	CA	CA/Yolo	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.538	-121.762
W788	2005-07-06	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.607	-121.394
W789	2005-07-21	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.414	-121.406
W790	2005-07-21	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.397	-121.371
W791	2005-08-01	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.37	-121.496
W792	2005-08-03	USA	CA	CA/Yolo	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.539	-121.714
W793	2005-08-03	USA	CA	CA/Yolo	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.531	-121.777
W794	2005-07-24	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.61	-121.389
W795	2005-07-25	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.61	-121.404
W796	2005-07-28	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.433	-121.328
W797	2006-09-13	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.635	-121.466
W798	2006-09-14	USA	CA	CA/Yolo	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.73	-121.956
W799	2006-06-21	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.723	-121.45
W801	2006-07-04	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.718	-121.406
W802	2007-07-09	USA	CA	CA/Yolo	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.56	-121.703
W807	2007-07-24	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.652	-121.258
W808	2007-07-24	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.693	-121.309
W809	2007-07-24	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.532	-121.513
W811	2008-06-17	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.485	-121.51
