strain	date	country	state	division	host	lineage	authors	journal	title	url	latitude	longitude
KX547209	2006-10-22	USA	NY	NY/Montgomery	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547209	42.901	-74.4403
KX547208	2007-07-02	USA	NY	NY/Dutchess	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547208	41.7651	-73.7437
KX547207	2002-08-14	USA	NY	NY/Fulton	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547207	43.1134	-74.4255
KX547206	2015-08-07	USA	NY	NY/Chautauqua	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547206	42.2279	-79.3676
KX547205	2005-08-19	USA	NY	NY/Rockland	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547205	41.1522	-74.0234
KX547204	2002-09-12	USA	NY	NY/Washington	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547204	43.3152	-73.4354
KX547203	2001-10-04	USA	NY	NY/Suffolk	Mosquito-Culex	NY99	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547203	40.8745	-72.8702
KX547202	2004-09-26	USA	NY	NY/Niagara	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547202	43.2019	-78.7423
KX547201	2012-07-20	USA	NY	NY/Nassau	Mosquito-Aedes	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547201	40.7511	-73.5905
KX547200	2012-08-16	USA	NY	NY/Orange	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547200	41.402	-74.3058
KX547199	2005-07-20	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547199	40.8745	-72.8702
KX547198	2012-08-28	USA	NY	NY/Onondaga	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547198	43.007	-76.1945
KX547197	2004-07-29	USA	NY	NY/Ontario	Bird-crow	SW03	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547197	42.8519	-77.2998
KX547196	2013-09-17	USA	NY	NY/Nassau	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547196	40.7511	-73.5905
KX547195	2007-09-19	USA	NY	NY/Bronx	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547195	40.8541	-73.8703
KX547194	2002-09-21	USA	NY	NY/New_York	Bird-crow	NY99	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547194	40.7826	-73.969
KX547193	2005-10-07	USA	NY	NY/Nassau	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547193	40.7511	-73.5905
KX547192	2011-08-24	USA	NY	NY/Oneida	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547192	43.2417	-75.4362
KX547191	2008-08-07	USA	NY	NY/Dutchess	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547191	41.7651	-73.7437
KX547190	2013-07-12	USA	NY	NY/Nassau	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547190	40.7511	-73.5905
KX547189	2002-08-09	USA	NY	NY/Broome	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547189	42.1599	-75.819
KX547188	2003-08-15	USA	NY	NY/Broome	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547188	42.1599	-75.819
KX547187	2008-08-28	USA	NY	NY/Albany	Bird-crow	SW03	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547187	42.6002	-73.973
KX547186	2008-07-08	USA	NY	NY/Nassau	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547186	40.7511	-73.5905
KX547185	2012-09-06	USA	NY	NY/Erie	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547185	42.7548	-78.7239
KX547184	2013-08-28	USA	NY	NY/Onondaga	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547184	43.007	-76.1945
KX547183	2008-07-22	USA	NY	NY/Westchester	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547183	41.1646	-73.7479
KX547182	2002-09-11	USA	NY	NY/Orange	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547182	41.402	-74.3058
KX547181	2003-09-24	USA	NY	NY/Ulster	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547181	41.8882	-74.2587
KX547180	2006-09-07	USA	NY	NY/Oswego	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547180	43.4269	-76.1421
KX547179	2002-08-08	USA	NY	NY/Richmond	Bird-crow	NY99	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547179	40.5807	-74.1533
KX547178	2003-08-13	USA	NY	NY/Suffolk	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547178	40.8745	-72.8702
KX547177	2012-07-06	USA	NY	NY/Rockland	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547177	41.1522	-74.0234
KX547176	2003-08-12	USA	NY	NY/Westchester	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547176	41.1623	-73.757
KX547175	2008-07-10	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547175	40.8745	-72.8702
KX547174	2013-07-16	USA	NY	NY/Westchester	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547174	41.1623	-73.757
KX547173	2005-08-31	USA	NY	NY/Orleans	Bird-crow	SW03	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547173	43.2529	-78.2322
KX547172	2009-09-02	USA	NY	NY/Greene	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547172	42.2774	-74.1218
KX547171	2011-08-03	USA	NY	NY/Oneida	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547171	43.2417	-75.4362
KX547170	2003-09-23	USA	NY	NY/Onondaga	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547170	43.007	-76.1945
KX547169	2015-09-02	USA	NY	NY/Oswego	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547169	43.4269	-76.1421
KX547168	2012-09-27	USA	NY	NY/Albany	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547168	42.6002	-73.973
KX547167	2013-09-04	USA	NY	NY/Onondaga	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547167	43.007	-76.1945
KX547166	2003-10-28	USA	NY	NY/Greene	Horse	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547166	42.2774	-74.1218
KX547165	2005-09-10	USA	NY	NY/Broome	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547165	42.1599	-75.819
KX547164	2006-09-08	USA	NY	NY/Nassau	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547164	40.7511	-73.5905
KR868734	2012-08-22	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Grubaugh et al	Unpublished	West Nile virus sequenced from a pool of Culex tarsalis, Fort Collins, CO, 2012	https://www.ncbi.nlm.nih.gov/nuccore/KR868734	40.5592	-105.0781
KJ786936	2012-08-17	USA	TX	TX/Harris	Bird-other	WN02	Duggal et al	PLoS Negl Trop Dis 8 (10), E3262 (2014)	Evidence for Co-evolution of West Nile Virus and House Sparrows in North America	https://www.ncbi.nlm.nih.gov/pubmed/25357248	29.7925	-95.8825
KJ786935	2012-08-22	USA	TX	TX/Harris	Bird-other	WN02	Duggal et al	PLoS Negl Trop Dis 8 (10), E3262 (2014)	Evidence for Co-evolution of West Nile Virus and House Sparrows in North America	https://www.ncbi.nlm.nih.gov/pubmed/25357248	29.7628	-95.3831
KF704158	2010-08-09	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Plante et al	Emerging Infect. Dis. 20 (2), 272-275 (2014)	Co-circulation of West Nile Virus Variants, Arizona, USA, 2010	https://www.ncbi.nlm.nih.gov/pubmed/24447818	33.35	-111.7892
KF704153	2010-08-06	USA	AZ	AZ/Maricopa	Mosquito-Culex	SW03	Plante et al	Emerging Infect. Dis. 20 (2), 272-275 (2014)	Co-circulation of West Nile Virus Variants, Arizona, USA, 2010	https://www.ncbi.nlm.nih.gov/pubmed/24447818	33.35	-111.7892
KF704147	2010-08-01	USA	AZ	AZ/Maricopa	Mosquito-Culex	SW03	Plante et al	Emerging Infect. Dis. 20 (2), 272-275 (2014)	Co-circulation of West Nile Virus Variants, Arizona, USA, 2010	https://www.ncbi.nlm.nih.gov/pubmed/24447818	33.5386	-112.1864
KC333387	2012-07-18	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.8591	-95.3983
KC333386	2012-07-18	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.8591	-95.3983
KC333385	2012-07-11	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.8591	-95.3983
KC333384	2012-07-11	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.8591	-95.3983
KC333383	2012-07-06	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.7628	-95.3831
KC333382	2012-07-06	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.7628	-95.3831
KC333381	2012-07-04	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.7628	-95.3831
KC333380	2012-06-29	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.7925	-95.8825
KC333379	2012-06-28	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.7628	-95.3831
KC333378	2012-06-28	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.6761	-95.1739
KC333377	2012-06-14	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.7925	-95.8825
KC333376	2012-06-14	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.7925	-95.8825
KC333375	2012-08-04	USA	TX	TX/Harris	Bird-other	SW03	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.8591	-95.3983
KC333374	2011-08-26	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	29.8591	-95.3983
KC711059	2012-10-09	USA	TX	TX/Collin	Mosquito-Culex	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	33.1483	-96.6197
KC711058	2012-06-05	USA	TX	TX/Collin	Mosquito-Culex	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	33.0167	-96.6833
KC711057	2012-05-30	USA	TX	TX/Denton	Mosquito-Culex	WN02	Mann et al	Emerging Infect. Dis. 19 (9), 1418-1427 (2013)	Continued evolution of West Nile virus, Houston, Texas, USA, 2002-2012	https://www.ncbi.nlm.nih.gov/pubmed/23965756	33.2164	-97.1292
KC736502	2012-07-03	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	32.9126	-96.6389
KC736501	2012-08-29	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	32.9126	-96.6389
KC736500	2012-08-28	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	32.9126	-96.6389
KC736499	2012-08-21	USA	TX	TX/Montogmery	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	30.1775	-95.5039
KC736498	2012-08-21	USA	TX	TX/Montogmery	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	30.1775	-95.5039
KC736497	2012-08-20	USA	TX	TX/Montogmery	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	30.1775	-95.5039
KC736496	2012-08-15	USA	TX	TX/Montogmery	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	30.1775	-95.5039
KC736495	2012-08-16	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	32.7758	-96.7967
KC736494	2012-08-14	USA	TX	TX/Montogmery	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	30.1775	-95.5039
KC736493	2012-07-03	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	32.7758	-96.7967
KC736492	2012-07-03	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	32.7758	-96.7967
KC736491	2012-07-03	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Duggal et al	Am. J. Trop. Med. Hyg. 89 (2), 205-210 (2013)	Sequence Analyses of 2012 West Nile Virus Isolates from Texas Fail to Associate Viral Genetic Factors with Outbreak Magnitude	https://www.ncbi.nlm.nih.gov/pubmed/23817333	32.7153	-97.0169
